X,Y,fid,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type,distance,angle,u_x,u_z
671809.589445745,5266421.80288709,1,New file 1,,,,,,,,,,,,3706,292.303077304105,,
671807.739067072,5266422.56189879,1,New file 1,,,,,,,,,,,,3708,292.303077304105,,
671805.888688398,5266423.32091049,1,New file 1,,,,,,,,,,,,3710,292.303077304105,,
671804.025973125,5266423.80880458,1,New file 1,,,,,,,,,,,,3712,252.90756029599,,
671802.114309514,5266423.22097617,1,New file 1,,,,,,,,,,,,3714,252.90756029599,,
671800.202645903,5266422.63314776,1,New file 1,,,,,,,,,,,,3716,252.90756029599,,
671798.407494445,5266422.57050662,1,New file 1,,,,,,,,,,,,3718,312.109272313752,,
671796.923759776,5266423.91159999,1,New file 1,,,,,,,,,,,,3720,312.109272313752,,
671795.440025107,5266425.25269337,1,New file 1,,,,,,,,,,,,3722,312.109272313752,,
671793.956290438,5266426.59378674,1,New file 1,,,,,,,,,,,,3724,312.109272313752,,
671792.709378004,5266427.09966208,1,New file 1,,,,,,,,,,,,3726,196.229845094607,,
671792.150395443,5266425.17936562,1,New file 1,,,,,,,,,,,,3728,196.229845094607,,
671791.591412882,5266423.25906916,1,New file 1,,,,,,,,,,,,3730,196.229845094607,,
671790.060803295,5266422.44444121,1,New file 1,,,,,,,,,,,,3732,261.154158281334,,
671788.08459197,5266422.13688829,1,New file 1,,,,,,,,,,,,3734,261.154158281334,,
671786.108380644,5266421.82933538,1,New file 1,,,,,,,,,,,,3736,261.154158281334,,
671784.162023546,5266421.43810356,1,New file 1,,,,,,,,,,,,3738,239.575963422016,,
671782.43742094,5266420.42531244,1,New file 1,,,,,,,,,,,,3740,239.575963422016,,
671780.61728561,5266419.61556821,1,New file 1,,,,,,,,,,,,3742,250.030455148412,,
671778.737537037,5266418.932527,1,New file 1,,,,,,,,,,,,3744,250.030455148412,,
671776.857788465,5266418.24948578,1,New file 1,,,,,,,,,,,,3746,250.030455148412,,
671774.978039892,5266417.56644456,1,New file 1,,,,,,,,,,,,3748,250.030455148412,,
671773.098291319,5266416.88340335,1,New file 1,,,,,,,,,,,,3750,250.030455148412,,
671771.218542747,5266416.20036213,1,New file 1,,,,,,,,,,,,3752,250.030455148412,,
671769.338794174,5266415.51732091,1,New file 1,,,,,,,,,,,,3754,250.030455148412,,
671767.459045602,5266414.8342797,1,New file 1,,,,,,,,,,,,3756,250.030455148412,,
671765.549011846,5266414.41995576,1,New file 1,,,,,,,,,,,,3758,277.10902613002,,
671763.564386938,5266414.66747136,1,New file 1,,,,,,,,,,,,3760,277.10902613002,,
671761.579762031,5266414.91498697,1,New file 1,,,,,,,,,,,,3762,277.10902613002,,
671759.595137123,5266415.16250258,1,New file 1,,,,,,,,,,,,3764,277.10902613002,,
671757.756149055,5266414.95044998,1,New file 1,,,,,,,,,,,,3766,227.724230084392,,
671756.27631777,5266413.60505064,1,New file 1,,,,,,,,,,,,3768,227.724230084392,,
671754.796486485,5266412.25965131,1,New file 1,,,,,,,,,,,,3770,227.724230084392,,
671753.316655201,5266410.91425198,1,New file 1,,,,,,,,,,,,3772,227.724230084392,,
671751.836823916,5266409.56885264,1,New file 1,,,,,,,,,,,,3774,227.724230084392,,
671750.356992632,5266408.22345331,1,New file 1,,,,,,,,,,,,3776,227.724230084392,,
671748.627279283,5266408.47787067,1,New file 1,,,,,,,,,,,,3778,294.520695305934,,
671746.807656435,5266409.30791446,1,New file 1,,,,,,,,,,,,3780,294.520695305934,,
671745.026719811,5266409.49480679,1,New file 1,,,,,,,,,,,,3782,238.594799450488,,
671743.319712804,5266408.45263258,1,New file 1,,,,,,,,,,,,3784,238.594799450488,,
671741.612705797,5266407.41045837,1,New file 1,,,,,,,,,,,,3786,238.594799450488,,
671739.948348646,5266406.32004527,1,New file 1,,,,,,,,,,,,3788,218.442937132679,,
671738.704878843,5266404.75358976,1,New file 1,,,,,,,,,,,,3790,218.442937132679,,
671737.461409041,5266403.18713426,1,New file 1,,,,,,,,,,,,3792,218.442937132679,,
671736.217939238,5266401.62067875,1,New file 1,,,,,,,,,,,,3794,218.442937132679,,
